id,country,iso_code,year,total,coal,oil,gas,cement,flaring,other,per_capita
3234,Australia,AUS,1991,279.52851,146.08284,88.245572,32.786243,3.183033,7.001201,2.229622,16.184767
3235,Australia,AUS,1992,284.525345,150.051381,87.916828,33.970472,2.923411,7.303701,2.359551,16.293502
3236,Australia,AUS,1993,288.870537,150.098575,90.386578,35.670002,3.004698,7.136743,2.573941,16.383765
3237,Australia,AUS,1994,293.696553,151.376241,91.924087,37.032005,3.484276,6.880148,2.999795,16.494706
3238,Australia,AUS,1995,305.002996,155.718942,96.126544,39.830983,3.35775,7.060714,2.908064,16.941788
3239,Australia,AUS,1996,311.886129,160.375191,98.697016,39.765246,3.243616,6.761052,3.044008,17.125455
3240,Australia,AUS,1997,320.28263,167.670194,98.388038,41.074314,3.184589,6.687345,3.27815,17.396973
3241,Australia,AUS,1998,334.075978,177.596365,99.146315,43.488447,3.475413,6.901959,3.46748,17.959464
3242,Australia,AUS,1999,343.488633,183.215379,100.399487,45.548715,3.519991,7.165139,3.639921,18.269805
3243,Australia,AUS,2000,349.635487,185.781229,102.33736,46.593883,3.620856,7.952858,3.349301,18.384487
3244,Australia,AUS,2001,357.132367,190.066589,102.582541,49.310577,3.540903,8.172284,3.459474,18.554121
3245,Australia,AUS,2002,361.54081,191.13103,104.516285,50.573495,3.487738,8.007496,3.824767,18.56355
3246,Australia,AUS,2003,369.279512,195.370417,109.57068,49.701209,3.584016,7.157978,3.895211,18.746105
3247,Australia,AUS,2004,382.82089,202.20981,113.766232,52.51797,3.554645,6.85794,3.914293,19.21304
3248,Australia,AUS,2005,386.153533,200.699756,116.507794,54.476588,3.664127,6.914461,3.890808,19.143302
3249,Australia,AUS,2006,392.384302,204.384919,117.400366,55.810784,3.888062,7.046394,3.853779,19.171531
3250,Australia,AUS,2007,399.624803,203.543107,119.47387,61.048701,3.971547,7.504144,4.083434,19.184298
3251,Australia,AUS,2008,404.233067,204.671475,122.328074,61.786863,3.862908,7.482726,4.101021,19.024637
3252,Australia,AUS,2009,407.065015,206.050385,122.367287,63.113604,3.829017,7.966111,3.73861,18.792625
3253,Australia,AUS,2010,405.10332,200.536242,124.556501,64.263998,3.548615,8.189776,4.008189,18.397758
3254,Australia,AUS,2011,403.828773,192.124544,129.808187,66.479605,3.495532,7.874195,4.04671,18.062717
3255,Australia,AUS,2012,406.15091,189.138286,133.683994,67.705582,3.518237,8.286993,3.817817,17.86907
3256,Australia,AUS,2013,397.887458,176.346996,136.180923,69.647507,3.29442,8.846405,3.571207,17.215785
3257,Australia,AUS,2014,393.952876,168.130343,137.598529,71.808093,3.137567,9.272708,4.005636,16.785681
3258,Australia,AUS,2015,401.793062,174.188664,137.629374,72.044214,3.076156,10.827854,4.0268,16.86772
3259,Australia,AUS,2016,411.264288,179.549565,137.374951,75.054759,2.930855,12.439911,3.914247,16.997412
3260,Australia,AUS,2017,414.358312,176.906195,139.460823,76.211806,3.019062,14.86143,3.898995,16.850455
3261,Australia,AUS,2018,416.283827,169.370489,143.712379,79.434749,2.941785,16.925628,3.898798,16.665199
3262,Australia,AUS,2019,416.356588,164.471156,143.084851,81.693703,3.039547,20.199247,3.868084,16.419679
3263,Australia,AUS,2020,399.922128,156.143134,135.476298,84.471564,2.820162,17.272753,3.738217,15.579327
3264,Australia,AUS,2021,391.187411,150.958384,139.155751,77.242144,2.820162,17.272753,3.738217,15.091473
3506,Austria,AUT,1991,65.743938,18.699347,31.406987,12.501283,2.004981,0.111162,1.020179,8.476922
3507,Austria,AUT,1992,60.243908,14.385857,30.152021,12.518638,2.105,0.120208,0.962184,7.683372
3508,Austria,AUT,1993,60.67057,13.273662,31.264846,13.022035,2.031869,0.112202,0.965955,7.674692
3509,Austria,AUT,1994,61.045756,13.456497,30.713752,13.655744,2.102255,0.127715,0.989794,7.692873
3510,Austria,AUT,1995,64.023072,15.423285,30.851659,14.899087,1.631326,0.12722,1.090495,8.055957
3511,Austria,AUT,1996,67.367013,15.06789,33.777006,15.796022,1.634247,0.071216,1.020631,8.465276
3512,Austria,AUT,1997,67.263597,16.155693,32.851835,15.300357,1.760917,0.120696,1.074098,8.442677
3513,Austria,AUT,1998,66.898315,13.706165,34.65961,15.717101,1.598674,0.142015,1.07475,8.387597
3514,Austria,AUT,1999,65.651039,13.87509,32.832798,16.101723,1.607357,0.170724,1.063347,8.215235
3515,Austria,AUT,2000,66.14978,15.752621,32.163171,15.266094,1.711556,0.164719,1.091619,8.257958
3516,Austria,AUT,2001,70.149508,16.563696,34.410864,16.157636,1.719922,0.182933,1.114458,8.725469
3517,Austria,AUT,2002,71.953612,16.736632,36.05703,16.070299,1.735653,0.167237,1.18676,8.906261
3518,Austria,AUT,2003,77.460983,18.022592,39.082064,17.268124,1.754471,0.184024,1.149708,9.539408
3519,Austria,AUT,2004,77.678295,17.765949,39.099891,17.662321,1.79,0.165094,1.19504,9.506331
3520,Austria,AUT,2005,79.078106,17.86176,39.393041,18.700773,1.79748,0.160095,1.164958,9.611982
3521,Austria,AUT,2006,76.806465,17.865267,38.132297,17.496977,1.954142,0.180437,1.177345,9.289873
3522,Austria,AUT,2007,74.10678,17.455149,36.623641,16.495412,2.130776,0.184702,1.217101,8.934209
3523,Austria,AUT,2008,73.481909,17.028333,35.480636,17.436059,2.132968,0.162294,1.241619,8.83076
3524,Austria,AUT,2009,67.298655,12.832833,34.415546,17.035763,1.79859,0.204935,1.010988,8.066544
3525,Austria,AUT,2010,72.006411,15.501043,34.798218,18.779363,1.622129,0.183602,1.122056,8.610293
3526,Austria,AUT,2011,69.893113,15.819384,33.285108,17.731132,1.66568,0.179604,1.212205,8.329335
3527,Austria,AUT,2012,67.26591,14.687176,32.642371,16.946164,1.672547,0.183605,1.134048,7.979692
3528,Austria,AUT,2013,67.759445,14.960277,33.460547,16.332385,1.656405,0.19094,1.158889,7.990935
3529,Austria,AUT,2014,64.16,13.802023,32.423874,14.946754,1.638991,0.168713,1.179646,7.507548
3530,Austria,AUT,2015,66.348823,14.372978,32.998847,15.967142,1.701497,0.161713,1.146646,7.677111
3531,Austria,AUT,2016,67.210743,13.334845,34.109843,16.736951,1.729,0.131251,1.168854,7.693109
3532,Austria,AUT,2017,69.592825,14.023157,34.546345,17.974629,1.710389,0.138247,1.200058,7.910526
3533,Austria,AUT,2018,66.55718,12.295195,34.08512,17.019492,1.826656,0.127248,1.203469,7.528656
3534,Austria,AUT,2019,67.936185,13.005251,34.087326,17.792615,1.770523,0.118253,1.162217,7.650523
3535,Austria,AUT,2020,62.037447,11.393343,30.712898,16.876937,1.821123,0.10925,1.123897,6.964414
3536,Austria,AUT,2021,64.625588,12.269229,31.462607,17.839483,1.821123,0.10925,1.123897,7.24333
5138,Belarus,BLR,1991,104.071656,9.871788,64.549007,25.384271,0.946792,0.006867,3.312932,9.951756
5139,Belarus,BLR,1992,93.482974,8.733979,47.716486,33.090238,0.908184,0.006915,3.027172,8.923616
5140,Belarus,BLR,1993,80.561815,7.662678,39.451066,30.049797,0.854038,0.006736,2.5375,7.686841
5141,Belarus,BLR,1994,67.879399,6.311529,32.58246,26.765411,0.629744,0.006541,1.583714,6.479889
5142,Belarus,BLR,1995,60.905642,5.88938,28.607339,24.340412,0.562611,0.006292,1.499608,5.821775
5143,Belarus,BLR,1996,61.734784,5.843289,27.511089,26.229898,0.637069,0.006167,1.507271,5.9153
5144,Belarus,BLR,1997,61.588415,5.030427,23.728983,30.212889,0.825391,0.006247,1.784478,5.921437
5145,Belarus,BLR,1998,60.073447,4.776867,23.020487,29.595007,0.913845,0.00625,1.76099,5.800014
5146,Belarus,BLR,1999,57.965507,4.112023,20.823458,30.692705,0.885249,0.006333,1.445739,5.623197
5147,Belarus,BLR,2000,54.905983,4.198119,17.209109,31.337154,0.861909,0.0064,1.293292,5.353295
5148,Belarus,BLR,2001,54.002981,3.734737,16.43935,31.648289,0.822165,0.006419,1.352023,5.293782
5149,Belarus,BLR,2002,53.844143,3.227302,16.1294,31.999055,0.981572,0.006444,1.500371,5.31249
5150,Belarus,BLR,2003,55.087987,3.141653,15.544749,33.599857,1.163838,0.006488,1.631403,5.472745
5151,Belarus,BLR,2004,58.253531,2.969911,15.873448,36.35386,1.300571,0.006576,1.749164,5.825521
5152,Belarus,BLR,2005,59.310285,2.962905,15.956987,36.976477,1.466325,0.006601,1.940991,5.969735
5153,Belarus,BLR,2006,61.743587,2.891988,17.940202,37.419337,1.571658,0.00662,1.913781,6.252705
5154,Belarus,BLR,2007,60.218141,2.792905,16.007103,37.867797,1.617004,0.006556,1.926776,6.128458
5155,Belarus,BLR,2008,62.836408,2.62772,17.911161,38.634675,1.808145,0.006549,1.848159,6.419853
5156,Belarus,BLR,2009,60.577745,2.677129,22.485597,31.819964,1.873716,0.006159,1.71518,6.208194
5157,Belarus,BLR,2010,62.44512,2.90057,16.326259,39.552602,1.97017,0.006488,1.689032,6.416851
5158,Belarus,BLR,2011,61.307589,2.975098,17.420518,37.378043,1.966121,0.006295,1.561514,6.315825
5159,Belarus,BLR,2012,62.545264,5.004252,17.088525,36.816532,2.189102,0.00626,1.440593,6.452123
5160,Belarus,BLR,2013,64.125556,4.837889,18.704382,36.899736,2.370207,0.006232,1.30711,6.616928
5161,Belarus,BLR,2014,63.648873,4.634266,18.383719,36.593702,2.653243,0.006188,1.377756,6.565978
5162,Belarus,BLR,2015,58.798911,4.094111,17.178005,33.956646,2.269358,0.0061,1.294691,6.061363
5163,Belarus,BLR,2016,58.134483,3.691613,17.313199,33.884933,2.206055,0.006063,1.032619,5.988239
5164,Belarus,BLR,2017,59.262285,3.882261,17.344519,34.64908,2.227168,0.006106,1.153151,6.104557
5165,Belarus,BLR,2018,62.094328,3.962831,18.177857,36.750504,2.163325,0.006284,1.033528,6.404399
5166,Belarus,BLR,2019,62.039493,4.099648,18.036537,36.627932,2.276054,0.006333,0.992988,6.413033
5167,Belarus,BLR,2020,58.592041,3.777468,17.900204,33.632754,2.302394,0.006232,0.972988,6.081962
5168,Belarus,BLR,2021,59.602457,3.281815,16.98652,36.052508,2.302394,0.006232,0.972988,6.222741
5410,Belgium,BEL,1991,123.362363,40.122108,56.181465,21.616767,2.880464,0.083542,2.478016,12.352208
5411,Belgium,BEL,1992,122.48807,38.118491,56.616845,22.204127,3.08858,0.083737,2.376288,12.228685
5412,Belgium,BEL,1993,121.422702,36.561769,56.112343,23.211648,3.082261,0.083942,2.370738,12.089394
5413,Belgium,BEL,1994,124.795264,38.01282,57.369931,23.696035,3.17867,0.084182,2.453625,12.393784
5414,Belgium,BEL,1995,125.933051,36.955415,56.737406,26.304788,3.25531,0.084417,2.595713,12.47455
5415,Belgium,BEL,1996,129.474969,34.203417,60.540031,29.213328,3.008771,0.092727,2.416696,12.789888
5416,Belgium,BEL,1997,123.983505,31.915682,58.606717,27.739841,3.161908,0.093464,2.465893,12.209263
5417,Belgium,BEL,1998,130.212392,33.213779,60.328377,30.86553,3.174828,0.100208,2.529671,12.780282
5418,Belgium,BEL,1999,124.704147,28.931275,56.964861,33.034573,3.113233,0.110134,2.550072,12.196935
5419,Belgium,BEL,2000,126.719535,31.671609,55.732336,33.199089,3.270299,0.165423,2.680779,12.345606
5420,Belgium,BEL,2001,126.063796,28.289752,59.054505,32.937378,2.957389,0.147747,2.677025,12.228216
5421,Belgium,BEL,2002,126.860502,28.636592,59.079997,33.255697,2.993247,0.153043,2.741926,12.250463
5422,Belgium,BEL,2003,128.24564,27.766146,59.783871,34.992026,2.93347,0.111442,2.658685,12.328289
5423,Belgium,BEL,2004,128.778889,28.251919,59.761685,34.982663,2.837048,0.102442,2.843132,12.316075
5424,Belgium,BEL,2005,125.636389,26.19595,58.085533,35.641403,2.933953,0.104421,2.675129,11.946054
5425,Belgium,BEL,2006,123.880438,25.337382,57.114796,35.388414,3.111969,0.130723,2.797156,11.705635
5426,Belgium,BEL,2007,120.477002,23.158202,55.790293,35.637293,3.087423,0.114941,2.68885,11.308469
5427,Belgium,BEL,2008,120.175599,23.259024,55.359007,35.690164,3.032533,0.116675,2.718196,11.203391
5428,Belgium,BEL,2009,107.732357,15.162389,51.219392,36.481952,2.795202,0.117294,1.956127,9.973966
5429,Belgium,BEL,2010,114.557864,17.526192,51.822056,40.348548,2.582486,0.103191,2.175391,10.531203
5430,Belgium,BEL,2011,105.020115,16.688971,48.603211,34.579237,2.761552,0.093232,2.293912,9.585851
5431,Belgium,BEL,2012,102.355635,15.078114,47.514133,34.918198,2.642587,0.092581,2.110023,9.278791
5432,Belgium,BEL,2013,102.666433,15.331619,47.320428,35.279484,2.541374,0.093725,2.099803,9.246515
5433,Belgium,BEL,2014,96.887002,14.795505,46.26145,31.003653,2.642982,0.075679,2.107733,8.668641
5434,Belgium,BEL,2015,101.061722,14.438079,48.197987,33.820641,2.348126,0.088261,2.168628,8.984619
5435,Belgium,BEL,2016,99.601625,13.543486,47.093541,34.375252,2.4358,0.078277,2.075269,8.80119
5436,Belgium,BEL,2017,99.126283,13.308096,46.333138,35.030255,2.291409,0.09894,2.064445,8.707135
5437,Belgium,BEL,2018,99.873631,13.366943,45.714012,36.098185,2.534383,0.121246,2.038862,8.723658
5438,Belgium,BEL,2019,99.432619,13.192232,45.243127,36.199212,2.819306,0.116104,1.862638,8.638376
5439,Belgium,BEL,2020,90.368008,10.651276,39.498344,35.856444,2.634278,0.101449,1.626217,7.816141
5440,Belgium,BEL,2021,95.722285,11.015942,44.567181,35.777219,2.634278,0.101449,1.626217,8.243806
7586,Brazil,BRA,1991,229.394,42.466107,156.700232,7.335661,11.776,7.361,3.755,1.496017
7587,Brazil,BRA,1992,233.601,41.203075,163.251665,7.98326,9.77,7.445,3.948,1.498395
7588,Brazil,BRA,1993,244.306,42.34261,171.252419,8.72997,10.164,7.576,4.241,1.541938
7589,Brazil,BRA,1994,254.002,43.666838,179.161864,8.985299,10.086,8.004,4.098,1.577844
7590,Brazil,BRA,1995,268.678,45.582308,190.346969,9.602722,11.528,7.514,4.104,1.643136
7591,Brazil,BRA,1996,289.311,46.468484,206.281426,10.60809,13.884,7.821,4.248,1.742448
7592,Brazil,BRA,1997,306.949,47.044057,219.832627,11.863316,15.267,8.604,4.338,1.821151
7593,Brazil,BRA,1998,317.359,45.590741,229.57814,12.411119,16.175,9.463,4.141,1.855469
7594,Brazil,BRA,1999,327.256,46.804688,235.468487,14.068825,16.439,10.123,4.352,1.886351
7595,Brazil,BRA,2000,340.183,50.460434,239.488193,18.442373,16.047,10.737,5.008,1.934246
7596,Brazil,BRA,2001,346.166,49.426704,241.794706,23.18559,15.227,11.721,4.811,1.942441
7597,Brazil,BRA,2002,347.765,48.688815,239.219326,29.292858,14.39,11.218,4.956,1.926925
7598,Brazil,BRA,2003,344.645,51.933112,232.433668,30.91922,13.096,11.199,5.064,1.887129
7599,Brazil,BRA,2004,361.434,53.832656,239.768252,38.215091,13.273,10.84,5.505,1.956637
7600,Brazil,BRA,2005,364.371,50.948421,240.221198,39.619381,14.349,13.877,5.356,1.950622
7601,Brazil,BRA,2006,368.871,50.837875,242.248571,42.052554,15.44,12.882,5.41,1.953552
7602,Brazil,BRA,2007,390.573,54.989055,256.003342,43.245603,17.2,13.469,5.666,2.047249
7603,Brazil,BRA,2008,412.638,55.315497,267.238809,51.302693,18.884,14.207,5.69,2.141657
